Date,Open,High,Low,Close,Volume,Adj Close
2015-06-05,121.50,122.10,119.20,120.10,439400,117.7208
2015-06-04,122.00,123.50,119.05,121.25,305700,118.848
2015-06-03,124.60,124.90,120.10,122.05,413500,119.6322
2015-06-02,128.25,129.10,123.00,123.30,886500,120.8574
2015-06-01,129.25,129.85,127.90,128.40,283300,125.8564
2015-05-29,131.80,133.20,128.50,129.15,606500,126.5915
2015-05-28,133.50,133.90,130.20,132.00,804900,129.3851
2015-05-27,133.00,134.80,132.50,134.10,128000,131.4435
2015-05-26,135.00,135.50,133.30,134.35,192400,131.6885
2015-05-25,137.10,138.30,134.30,135.20,259100,132.5217
2015-05-22,136.80,138.80,136.80,137.15,384200,134.433
2015-05-21,138.70,139.75,136.40,138.95,300800,136.1974
2015-05-20,139.35,140.50,138.20,138.60,218800,135.8543
2015-05-19,138.00,140.40,136.60,140.00,837200,137.2266
2015-05-18,137.50,141.65,137.50,138.90,339700,136.1484
2015-05-15,137.90,138.80,134.60,137.05,367600,134.335
2015-05-14,134.90,137.95,132.70,137.40,373300,134.6781
2015-05-13,135.85,136.40,132.00,133.50,574500,130.8553
2015-05-12,142.25,142.80,136.20,137.50,456800,134.7761
2015-05-11,140.25,145.00,140.25,142.05,1874700,139.236
2015-05-08,135.95,139.50,135.00,139.00,393100,136.2464
2015-05-07,136.80,136.80,132.35,134.30,1136300,131.6395
2015-05-06,139.45,142.00,135.10,137.70,1502500,134.9721
2015-05-05,133.00,140.10,132.35,139.45,1203600,136.6875
2015-05-04,130.50,133.80,129.60,133.25,332500,130.6103
2015-05-01,129.05,129.05,129.05,129.05,000,126.4935
2015-04-30,129.75,130.80,127.50,129.05,741900,126.4935
2015-04-29,132.00,132.00,128.80,130.50,459200,127.9148
2015-04-28,130.30,132.40,129.80,131.45,232800,128.846
2015-04-27,132.00,133.00,128.50,130.10,664200,127.5227
2015-04-24,135.00,135.70,130.00,131.25,504600,128.6499
2015-04-23,135.00,137.00,133.80,135.00,1055000,132.3256
2015-04-22,133.50,135.50,132.80,134.80,1019800,132.1296
