Date,Open,High,Low,Close,Volume,Adj Close
2015-08-13,386.50,391.85,357.40,362.55,709900,349.11
2015-08-12,400.00,401.70,378.40,380.70,415200,366.59
2015-08-11,408.00,409.80,398.00,402.00,271600,387.10
2015-08-10,419.35,422.25,401.85,406.95,234400,391.87
2015-08-07,424.75,426.35,416.60,419.35,250000,403.81
2015-08-06,430.60,435.00,423.20,424.80,304600,409.06
2015-08-05,426.00,434.70,425.75,427.40,307200,411.56
2015-08-04,424.00,433.00,417.70,424.00,378000,408.29
2015-08-03,414.00,429.10,412.65,422.65,241200,406.99
2015-07-31,414.10,422.45,409.50,415.15,403700,399.76
2015-07-30,391.90,415.95,391.80,411.55,509600,396.30
2015-07-29,392.00,394.00,382.60,389.15,234800,374.73
2015-07-28,391.00,394.95,383.70,390.30,233100,375.83
2015-07-27,410.00,411.00,388.90,390.75,289100,376.27
2015-07-24,417.10,421.40,408.60,411.15,200800,395.91
2015-07-23,419.90,424.20,413.70,419.15,312000,403.62
2015-07-22,406.00,420.00,404.90,418.45,236200,402.94
2015-07-21,426.00,427.30,405.80,408.10,293100,392.98
2015-07-20,427.00,431.70,423.95,426.75,292500,410.93
2015-07-17,415.00,429.25,412.80,424.60,478900,408.86
2015-07-16,412.20,416.80,410.20,412.60,252100,397.31
2015-07-15,410.90,415.40,406.75,408.30,228800,393.17
2015-07-14,415.25,416.60,407.00,409.50,241200,394.32
2015-07-13,405.10,418.40,405.05,413.20,387800,397.89
2015-07-10,414.05,417.20,401.40,403.35,338700,388.40
2015-07-09,404.20,418.00,400.90,411.30,485200,396.06
2015-07-08,403.00,408.80,393.45,402.20,416900,387.29
2015-07-07,390.90,412.50,390.00,409.80,525500,394.61
2015-07-06,378.00,391.40,374.80,390.35,278300,375.88
2015-07-03,388.00,392.25,382.50,385.25,266600,370.97
2015-07-02,393.90,396.40,385.70,388.55,395100,374.15
2015-07-01,390.00,395.90,388.00,390.70,343500,376.22
2015-06-30,378.85,392.30,378.85,388.35,444300,373.96
2015-06-29,375.00,383.00,368.60,380.25,516600,366.16
2015-06-26,375.90,393.50,370.80,387.00,882000,372.66
2015-06-25,367.00,381.40,363.40,376.80,267000,362.84
2015-06-24,378.00,379.00,366.00,368.65,226800,354.99
2015-06-23,378.25,382.40,372.60,377.00,265400,363.03
2015-06-22,366.00,380.00,365.50,376.55,346200,362.59
2015-06-19,366.75,368.75,358.55,363.45,362900,349.98
2015-06-18,362.00,371.20,360.20,364.75,386800,351.23
2015-06-17,358.60,366.80,356.10,361.70,378700,348.29
2015-06-16,365.00,366.00,351.20,358.05,378000,344.78
2015-06-15,363.65,368.40,360.40,365.15,348600,351.62
2015-06-12,360.00,364.75,353.95,362.00,358200,348.58
2015-06-11,377.90,379.00,358.05,360.40,389400,347.04
2015-06-10,373.65,381.70,371.00,375.20,294700,361.29
2015-06-09,368.00,377.00,366.90,372.55,234900,358.74
2015-06-08,378.00,379.90,361.85,369.25,305900,355.56
2015-06-05,369.85,382.70,367.00,375.50,391600,361.58
2015-06-04,375.00,377.50,361.25,370.70,464100,356.96
2015-06-03,404.10,406.00,347.55,373.25,773200,359.42
2015-06-02,411.00,413.40,401.00,402.30,372000,387.39
2015-06-01,410.10,416.40,407.00,409.00,340700,393.84
2015-05-29,416.50,423.80,401.80,409.20,864400,394.03
2015-05-28,426.65,430.30,411.00,416.55,388800,401.11
2015-05-27,425.85,429.30,418.85,421.90,376000,406.26
2015-05-26,433.15,435.80,426.05,428.25,239300,412.38
2015-05-25,445.10,449.00,432.00,434.10,275100,418.01
2015-05-22,448.00,455.00,441.05,446.80,244400,430.24
2015-05-21,453.00,454.70,444.20,447.40,192300,430.82
2015-05-20,457.00,460.35,447.30,452.95,282100,436.16
2015-05-19,439.80,458.25,435.85,455.55,438500,438.67
2015-05-18,435.70,442.80,429.20,439.35,269100,423.07
2015-05-15,433.00,441.15,429.10,434.05,302000,417.96
2015-05-14,420.00,438.30,412.70,433.50,519000,417.43
2015-05-13,403.00,426.50,398.20,422.70,697000,407.03
2015-05-12,412.00,412.00,399.60,402.15,290100,387.25
2015-05-11,407.00,414.90,405.75,412.65,249900,397.36
2015-05-08,400.90,409.50,397.80,404.30,329100,389.32
2015-05-07,410.90,411.35,392.00,396.50,442800,381.81
2015-05-06,442.00,444.00,409.25,411.30,434400,396.06
2015-05-05,435.50,447.00,434.60,441.80,311400,425.43
2015-05-04,415.05,435.25,415.05,434.30,257100,418.20
2015-05-01,414.60,414.60,414.60,414.60,000,399.23
2015-04-30,414.10,417.40,407.50,414.60,273000,399.23
2015-04-29,418.90,418.90,410.10,412.35,244400,397.07
2015-04-28,410.50,421.35,405.60,418.00,306900,402.51
2015-04-27,425.00,429.00,408.00,410.55,338300,395.33
2015-04-24,425.45,430.45,422.30,425.40,304100,409.63
2015-04-23,434.00,437.20,423.50,425.35,297400,409.59
2015-04-22,428.00,433.00,420.30,431.40,366700,415.41
2015-04-21,433.10,435.80,422.20,424.25,293000,408.53
2015-04-20,457.00,457.00,429.75,431.45,311300,415.46
2015-04-17,456.45,464.00,450.95,454.15,263400,437.32
2015-04-16,465.50,465.50,450.50,454.45,330200,437.61
2015-04-15,474.75,480.75,460.60,464.95,375700,447.72
2015-04-14,471.60,471.60,471.60,471.60,000,454.12
2015-04-13,474.90,478.50,466.50,471.60,361600,454.12
2015-04-10,455.20,482.40,451.50,473.60,642100,456.05
2015-04-09,458.00,459.60,448.35,455.20,260800,438.33
2015-04-08,446.20,460.00,440.25,454.30,423700,437.46
2015-04-07,434.70,445.05,427.00,442.80,396300,426.39
2015-04-06,435.50,436.75,421.00,431.40,512900,415.41
2015-04-03,441.85,441.85,441.85,441.85,000,425.47
2015-04-02,441.85,441.85,441.85,441.85,000,425.47
2015-04-01,434.40,443.00,429.80,441.85,209000,425.47
2015-03-31,436.60,440.30,429.80,432.75,252900,416.71
2015-03-30,426.00,434.80,425.00,433.00,188500,416.95
2015-03-27,429.35,433.30,416.40,420.80,424400,405.20
2015-03-26,425.00,433.40,422.95,425.25,279200,409.49
2015-03-25,429.70,429.75,422.00,426.00,326100,410.21
2015-03-24,434.05,435.00,421.10,425.80,390400,410.02
2015-03-23,432.80,438.65,428.00,432.75,369500,416.71
2015-03-20,454.80,454.80,435.25,436.40,425400,420.23
2015-03-19,461.10,468.20,452.00,454.75,370500,437.90
2015-03-18,455.90,460.75,451.00,454.40,340000,437.56
2015-03-17,458.70,462.00,448.65,457.20,360300,440.26
2015-03-16,465.00,465.65,451.65,454.60,374800,437.75
2015-03-13,490.00,495.60,460.35,462.70,535800,445.55
2015-03-12,462.85,487.00,462.00,484.55,500000,466.59
